abilities,detailPageURL,weight,weakness,height,collectibles_slug,featured,name,ThumbnailAltText,ThumbnailImage,slug,type
Intimidate,/us/pokedex/sandile,33.5,Water,28,sandile,true,Sandile,Sandile,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/551.png,sandile,ground
Intimidate,/us/pokedex/krokorok,73.6,Water,39,krokorok,true,Krokorok,Krokorok,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/552.png,krokorok,ground
Intimidate,/us/pokedex/krookodile,212.3,Water,59,krookodile,true,Krookodile,Krookodile,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/553.png,krookodile,ground
Hustle,/us/pokedex/darumaka,82.7,Water,24,darumaka,true,Darumaka,Darumaka,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/554.png,darumaka,fire
Sheer Force,/us/pokedex/darmanitan,204.8,Ghost,51,darmanitan,true,Darmanitan,Darmanitan,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/555.png,darmanitan,fire
Sheer Force,/us/pokedex/darmanitan,204.8,Water,51,darmanitan,true,Darmanitan,Darmanitan,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/555.png,darmanitan,fire
Chlorophyll,/us/pokedex/maractus,61.7,Fire,39,maractus,true,Maractus,Maractus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/556.png,maractus,grass
Shell Armor,/us/pokedex/dwebble,32,Water,12,dwebble,true,Dwebble,Dwebble,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/557.png,dwebble,bug
Shell Armor,/us/pokedex/crustle,440.9,Water,55,crustle,true,Crustle,Crustle,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/558.png,crustle,bug
Moxie,/us/pokedex/scraggy,26,Fighting,24,scraggy,true,Scraggy,Scraggy,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/559.png,scraggy,dark
Moxie,/us/pokedex/scrafty,66.1,Fighting,43,scrafty,true,Scrafty,Scrafty,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/560.png,scrafty,dark
Magic Guard,/us/pokedex/sigilyph,30.9,Electric,55,sigilyph,true,Sigilyph,Sigilyph,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/561.png,sigilyph,psychic
Mummy,/us/pokedex/yamask,3.3,Ghost,20,yamask,true,Yamask,Yamask,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/562.png,yamask,ghost
Mummy,/us/pokedex/cofagrigus,168.7,Ghost,67,cofagrigus,true,Cofagrigus,Cofagrigus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/563.png,cofagrigus,ghost
Solid Rock,/us/pokedex/tirtouga,36.4,Grass,28,tirtouga,true,Tirtouga,Tirtouga,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/564.png,tirtouga,water
Solid Rock,/us/pokedex/carracosta,178.6,Grass,47,carracosta,true,Carracosta,Carracosta,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/565.png,carracosta,water
Defeatist,/us/pokedex/archen,20.9,Water,20,archen,true,Archen,Archen,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/566.png,archen,rock
Defeatist,/us/pokedex/archeops,70.5,Water,55,archeops,true,Archeops,Archeops,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/567.png,archeops,rock
Stench,/us/pokedex/trubbish,68.3,Ground,24,trubbish,true,Trubbish,Trubbish,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/568.png,trubbish,poison
Stench,/us/pokedex/garbodor,236.6,Ground,75,garbodor,true,Garbodor,Garbodor,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/569.png,garbodor,poison
Illusion,/us/pokedex/zorua,27.6,Fighting,28,zorua,true,Zorua,Zorua,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/570.png,zorua,dark
Illusion,/us/pokedex/zoroark,178.8,Fighting,63,zoroark,true,Zoroark,Zoroark,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/571.png,zoroark,dark
Cute Charm,/us/pokedex/minccino,12.8,Fighting,16,minccino,true,Minccino,Minccino,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/572.png,minccino,normal
Cute Charm,/us/pokedex/cinccino,16.5,Fighting,20,cinccino,true,Cinccino,Cinccino,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/573.png,cinccino,normal
Competitive,/us/pokedex/gothita,12.8,Bug,16,gothita,true,Gothita,Gothita,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/574.png,gothita,psychic
Competitive,/us/pokedex/gothorita,39.7,Bug,28,gothorita,true,Gothorita,Gothorita,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/575.png,gothorita,psychic
Competitive,/us/pokedex/gothitelle,97,Bug,59,gothitelle,true,Gothitelle,Gothitelle,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/576.png,gothitelle,psychic
Magic Guard,/us/pokedex/solosis,2.2,Bug,12,solosis,true,Solosis ,Solosis ,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/577.png,solosis,psychic
Magic Guard,/us/pokedex/duosion,17.6,Bug,24,duosion,true,Duosion,Duosion,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/578.png,duosion,psychic
Magic Guard,/us/pokedex/reuniclus,44.3,Bug,39,reuniclus,true,Reuniclus,Reuniclus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/579.png,reuniclus,psychic
Big Pecks,/us/pokedex/ducklett,12.1,Electric,20,ducklett,true,Ducklett,Ducklett,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/580.png,ducklett,water
Big Pecks,/us/pokedex/swanna,53.4,Electric,51,swanna,true,Swanna,Swanna,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/581.png,swanna,water
Ice Body,/us/pokedex/vanillite,12.6,Fire,16,vanillite,true,Vanillite,Vanillite,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/582.png,vanillite,ice
Ice Body,/us/pokedex/vanillish,90.4,Fire,43,vanillish,true,Vanillish,Vanillish,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/583.png,vanillish,ice
Ice Body,/us/pokedex/vanilluxe,126.8,Fire,51,vanilluxe,true,Vanilluxe,Vanilluxe,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/584.png,vanilluxe,ice
Chlorophyll,/us/pokedex/deerling,43,Fire,24,deerling,true,Deerling,Deerling,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/585.png,deerling,normal
Chlorophyll,/us/pokedex/deerling,43,Fire,24,deerling,true,Deerling,Deerling,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/585.png,deerling,normal
Chlorophyll,/us/pokedex/deerling,43,Fire,24,deerling,true,Deerling,Deerling,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/585.png,deerling,normal
Chlorophyll,/us/pokedex/deerling,43,Fire,24,deerling,true,Deerling,Deerling,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/585.png,deerling,normal
Chlorophyll,/us/pokedex/sawsbuck,203.9,Fire,75,sawsbuck,true,Sawsbuck,Sawsbuck,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/586.png,sawsbuck,normal
Chlorophyll,/us/pokedex/sawsbuck,203.9,Fire,75,sawsbuck,true,Sawsbuck,Sawsbuck,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/586.png,sawsbuck,normal
Chlorophyll,/us/pokedex/sawsbuck,203.9,Fire,75,sawsbuck,true,Sawsbuck,Sawsbuck,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/586.png,sawsbuck,normal
Chlorophyll,/us/pokedex/sawsbuck,203.9,Fire,75,sawsbuck,true,Sawsbuck,Sawsbuck,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/586.png,sawsbuck,normal
Static,/us/pokedex/emolga,11,Ice,16,emolga,true,Emolga,Emolga,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/587.png,emolga,electric
Shed Skin,/us/pokedex/karrablast,13,Fire,20,karrablast,true,Karrablast,Karrablast,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/588.png,karrablast,bug
Shell Armor,/us/pokedex/escavalier,72.8,Fire,39,escavalier,true,Escavalier,Escavalier,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/589.png,escavalier,bug
Effect Spore,/us/pokedex/foongus,2.2,Fire,8,foongus,true,Foongus,Foongus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/590.png,foongus,grass
Effect Spore,/us/pokedex/amoonguss,23.1,Fire,24,amoonguss,true,Amoonguss,Amoonguss,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/591.png,amoonguss,grass
Cursed Body,/us/pokedex/frillish,72.8,Grass,47,frillish,true,Frillish,Frillish,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/592.png,frillish,water
Cursed Body,/us/pokedex/jellicent,297.6,Grass,87,jellicent,true,Jellicent,Jellicent,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/593.png,jellicent,water
Healer,/us/pokedex/alomomola,69.7,Grass,47,alomomola,true,Alomomola,Alomomola,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/594.png,alomomola,water
Compound Eyes,/us/pokedex/joltik,1.3,Fire,4,joltik,true,Joltik,Joltik,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/595.png,joltik,bug
Compound Eyes,/us/pokedex/galvantula,31.5,Fire,31,galvantula,true,Galvantula,Galvantula,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/596.png,galvantula,bug
Iron Barbs,/us/pokedex/ferroseed,41.4,Fire,24,ferroseed,true,Ferroseed,Ferroseed,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/597.png,ferroseed,grass
Iron Barbs,/us/pokedex/ferrothorn,242.5,Fire,39,ferrothorn,true,Ferrothorn,Ferrothorn,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/598.png,ferrothorn,grass
Minus,/us/pokedex/klink,46.3,Fire,12,klink,true,Klink,Klink,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/599.png,klink,steel
Minus,/us/pokedex/klang,112.4,Fire,24,klang,true,Klang,Klang,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/600.png,klang,steel
Minus,/us/pokedex/klinklang,178.6,Fire,24,klinklang,true,Klinklang,Klinklang,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/601.png,klinklang,steel
Levitate,/us/pokedex/tynamo,0.7,,8,tynamo,true,Tynamo,Tynamo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/602.png,tynamo,electric
Levitate,/us/pokedex/eelektrik,48.5,,47,eelektrik,true,Eelektrik,Eelektrik,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/603.png,eelektrik,electric
Levitate,/us/pokedex/eelektross,177.5,,83,eelektross,true,Eelektross,Eelektross,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/604.png,eelektross,electric
Synchronize,/us/pokedex/elgyem,19.8,Bug,20,elgyem,true,Elgyem,Elgyem,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/605.png,elgyem,psychic
Synchronize,/us/pokedex/beheeyem,76.1,Bug,39,beheeyem,true,Beheeyem,Beheeyem,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/606.png,beheeyem,psychic
Flame Body,/us/pokedex/litwick,6.8,Water,12,litwick,true,Litwick,Litwick,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/607.png,litwick,ghost
Flame Body,/us/pokedex/lampent,28.7,Water,24,lampent,true,Lampent,Lampent,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/608.png,lampent,ghost
Flame Body,/us/pokedex/chandelure,75.6,Water,39,chandelure,true,Chandelure,Chandelure,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/609.png,chandelure,ghost
Mold Breaker,/us/pokedex/axew,39.7,Ice,24,axew,true,Axew,Axew,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/610.png,axew,dragon
Mold Breaker,/us/pokedex/fraxure,79.4,Ice,39,fraxure,true,Fraxure,Fraxure,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/611.png,fraxure,dragon
Mold Breaker,/us/pokedex/haxorus,232.6,Ice,71,haxorus,true,Haxorus,Haxorus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/612.png,haxorus,dragon
Snow Cloak,/us/pokedex/cubchoo,18.7,Fire,20,cubchoo,true,Cubchoo,Cubchoo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/613.png,cubchoo,ice
Snow Cloak,/us/pokedex/beartic,573.2,Fire,102,beartic,true,Beartic,Beartic,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/614.png,beartic,ice
Levitate,/us/pokedex/cryogonal,326.3,Fire,43,cryogonal,true,Cryogonal,Cryogonal,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/615.png,cryogonal,ice
Hydration,/us/pokedex/shelmet,17,Fire,16,shelmet,true,Shelmet,Shelmet,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/616.png,shelmet,bug
Hydration,/us/pokedex/accelgor,55.8,Fire,31,accelgor,true,Accelgor,Accelgor,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/617.png,accelgor,bug
Limber,/us/pokedex/stunfisk,24.3,Water,28,stunfisk,true,Stunfisk,Stunfisk,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/618.png,stunfisk,ground
Inner Focus,/us/pokedex/mienfoo,44.1,Flying,35,mienfoo,true,Mienfoo,Mienfoo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/619.png,mienfoo,fighting
Inner Focus,/us/pokedex/mienshao,78.3,Flying,55,mienshao,true,Mienshao,Mienshao,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/620.png,mienshao,fighting
Rough Skin,/us/pokedex/druddigon,306.4,Ice,63,druddigon,true,Druddigon,Druddigon,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/621.png,druddigon,dragon
Iron Fist,/us/pokedex/golett,202.8,Water,39,golett,true,Golett,Golett,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/622.png,golett,ground
Iron Fist,/us/pokedex/golurk,727.5,Water,110,golurk,true,Golurk,Golurk,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/623.png,golurk,ground
Defiant,/us/pokedex/pawniard,22.5,Fighting,20,pawniard,true,Pawniard,Pawniard,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/624.png,pawniard,dark
Defiant,/us/pokedex/bisharp,154.3,Fighting,63,bisharp,true,Bisharp,Bisharp,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/625.png,bisharp,dark
Reckless,/us/pokedex/bouffalant,208.6,Fighting,63,bouffalant,true,Bouffalant,Bouffalant,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/626.png,bouffalant,normal
Keen Eye,/us/pokedex/rufflet,23.1,Electric,20,rufflet,true,Rufflet,Rufflet,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/627.png,rufflet,normal
Keen Eye,/us/pokedex/braviary,90.4,Electric,59,braviary,true,Braviary,Braviary,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/628.png,braviary,normal
Big Pecks,/us/pokedex/vullaby,19.8,Electric,20,vullaby,true,Vullaby,Vullaby,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/629.png,vullaby,dark
Big Pecks,/us/pokedex/mandibuzz,87.1,Electric,47,mandibuzz,true,Mandibuzz,Mandibuzz,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/630.png,mandibuzz,dark
Flash Fire,/us/pokedex/heatmor,127.9,Water,55,heatmor,true,Heatmor,Heatmor,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/631.png,heatmor,fire
Hustle,/us/pokedex/durant,72.8,Fire,12,durant,true,Durant,Durant,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/632.png,durant,bug
Hustle,/us/pokedex/deino,38.1,Ice,31,deino,true,Deino,Deino,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/633.png,deino,dark
Hustle,/us/pokedex/zweilous,110.2,Ice,55,zweilous,true,Zweilous,Zweilous,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/634.png,zweilous,dark
Levitate,/us/pokedex/hydreigon,352.7,Ice,71,hydreigon,true,Hydreigon,Hydreigon,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/635.png,hydreigon,dark
Flame Body,/us/pokedex/larvesta,63.5,Rock,43,larvesta,true,Larvesta,Larvesta,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/636.png,larvesta,bug
Flame Body,/us/pokedex/volcarona,101.4,Rock,63,volcarona,true,Volcarona,Volcarona,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/637.png,volcarona,bug
Justified,/us/pokedex/cobalion,551.2,Fire,83,cobalion,true,Cobalion,Cobalion,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/638.png,cobalion,steel
Justified,/us/pokedex/terrakion,573.2,Water,75,terrakion,true,Terrakion,Terrakion,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/639.png,terrakion,rock
Justified,/us/pokedex/virizion,440.9,Flying,79,virizion,true,Virizion,Virizion,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/640.png,virizion,grass
Regenerator,/us/pokedex/tornadus,138.9,Rock,55,tornadus,true,Tornadus,Tornadus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/641.png,tornadus,flying
Prankster,/us/pokedex/tornadus,138.9,Electric,59,tornadus,true,Tornadus,Tornadus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/641.png,tornadus,flying
Volt Absorb,/us/pokedex/thundurus,134.5,Rock,118,thundurus,true,Thundurus,Thundurus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/642.png,thundurus,electric
Prankster,/us/pokedex/thundurus,134.5,Ice,59,thundurus,true,Thundurus,Thundurus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/642.png,thundurus,electric
Turboblaze,/us/pokedex/reshiram,727.5,Ground,126,reshiram,true,Reshiram,Reshiram,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/643.png,reshiram,dragon
Teravolt,/us/pokedex/zekrom,760.6,Ice,114,zekrom,true,Zekrom,Zekrom,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/644.png,zekrom,dragon
Intimidate,/us/pokedex/landorus,149.9,Water,51,landorus,true,Landorus,Landorus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/645.png,landorus,ground
Sand Force,/us/pokedex/landorus,149.9,Ice,59,landorus,true,Landorus,Landorus,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/645.png,landorus,ground
Teravolt,/us/pokedex/kyurem,716.5,Fighting,130,kyurem,true,Kyurem,Kyurem,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/646.png,kyurem,dragon
Turboblaze,/us/pokedex/kyurem,716.5,Fighting,142,kyurem,true,Kyurem,Kyurem,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/646.png,kyurem,dragon
Pressure,/us/pokedex/kyurem,716.5,Fighting,118,kyurem,true,Kyurem,Kyurem,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/646.png,kyurem,dragon
Justified,/us/pokedex/keldeo,106.9,Flying,55,keldeo,true,Keldeo,Keldeo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/647.png,keldeo,water
Justified,/us/pokedex/keldeo,106.9,Flying,55,keldeo,true,Keldeo,Keldeo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/647.png,keldeo,water
Serene Grace,/us/pokedex/meloetta,14.3,Psychic,24,meloetta,true,Meloetta,Meloetta,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/648.png,meloetta,normal
Serene Grace,/us/pokedex/meloetta,14.3,Bug,24,meloetta,true,Meloetta,Meloetta,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/648.png,meloetta,normal
Download,/us/pokedex/genesect,181.9,Fire,59,genesect,true,Genesect,Genesect,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/649.png,genesect,bug
Overgrow,/us/pokedex/chespin,19.8,Fire,16,chespin,true,Chespin,Chespin,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/650.png,chespin,grass
Overgrow,/us/pokedex/quilladin,63.9,Fire,28,quilladin,true,Quilladin,Quilladin,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/651.png,quilladin,grass
Overgrow,/us/pokedex/chesnaught,198.4,Fire,63,chesnaught,true,Chesnaught,Chesnaught,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/652.png,chesnaught,grass
Blaze,/us/pokedex/fennekin,20.7,Water,16,fennekin,true,Fennekin,Fennekin,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/653.png,fennekin,fire
Blaze,/us/pokedex/braixen,32,Water,39,braixen,true,Braixen,Braixen,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/654.png,braixen,fire
Blaze,/us/pokedex/delphox,86,Ghost,59,delphox,true,Delphox,Delphox,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/655.png,delphox,fire
Torrent,/us/pokedex/froakie,15.4,Grass,12,froakie,true,Froakie,Froakie,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/656.png,froakie,water
Torrent,/us/pokedex/frogadier,24,Grass,24,frogadier,true,Frogadier,Frogadier,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/657.png,frogadier,water
Torrent,/us/pokedex/greninja,88.2,Fairy,59,greninja,true,Greninja,Greninja,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/658.png,greninja,water
Cheek Pouch,/us/pokedex/bunnelby,11,Fighting,16,bunnelby,true,Bunnelby,Bunnelby,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/659.png,bunnelby,normal
Cheek Pouch,/us/pokedex/diggersby,93.5,Water,39,diggersby,true,Diggersby,Diggersby,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/660.png,diggersby,normal
Big Pecks,/us/pokedex/fletchling,3.7,Ice,12,fletchling,true,Fletchling,Fletchling,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/661.png,fletchling,normal
Flame Body,/us/pokedex/fletchinder,35.3,Water,28,fletchinder,true,Fletchinder,Fletchinder,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/662.png,fletchinder,fire
Flame Body,/us/pokedex/talonflame,54,Water,47,talonflame,true,Talonflame,Talonflame,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/663.png,talonflame,fire
Compound Eyes,/us/pokedex/scatterbug,5.5,Fire,12,scatterbug,true,Scatterbug,Scatterbug,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/664.png,scatterbug,bug
Shed Skin,/us/pokedex/spewpa,18.5,Fire,12,spewpa,true,Spewpa,Spewpa,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/665.png,spewpa,bug
Compound Eyes,/us/pokedex/vivillon,37.5,Fire,47,vivillon,true,Vivillon,Vivillon,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/666.png,vivillon,bug
Rivalry,/us/pokedex/litleo,29.8,Rock,24,litleo,true,Litleo,Litleo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/667.png,litleo,fire
Rivalry,/us/pokedex/pyroar,179.7,Water,59,pyroar,true,Pyroar,Pyroar,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/668.png,pyroar,fire
Rivalry,/us/pokedex/pyroar,179.7,Water,59,pyroar,true,Pyroar,Pyroar,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/668.png,pyroar,fire
Flower Veil,/us/pokedex/flabebe,0.2,Steel,4,flabebe,true,Flabébé,Flabébé,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/669.png,flabebe,fairy
Flower Veil,/us/pokedex/floette,2,Steel,8,floette,true,Floette,Floette,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/670.png,floette,fairy
Flower Veil,/us/pokedex/florges,22,Steel,43,florges,true,Florges,Florges,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/671.png,florges,fairy
Sap Sipper,/us/pokedex/skiddo,68.3,Fire,35,skiddo,true,Skiddo,Skiddo,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/672.png,skiddo,grass
Sap Sipper,/us/pokedex/gogoat,200.6,Fire,67,gogoat,true,Gogoat,Gogoat,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/673.png,gogoat,grass
Iron Fist,/us/pokedex/pancham,17.6,Psychic,24,pancham,true,Pancham,Pancham,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/674.png,pancham,fighting
Iron Fist,/us/pokedex/pangoro,299.8,Flying,83,pangoro,true,Pangoro,Pangoro,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/675.png,pangoro,fighting
Fur Coat,/us/pokedex/furfrou,61.7,Fighting,47,furfrou,true,Furfrou,Furfrou,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png,furfrou,normal
Fur Coat,/us/pokedex/furfrou,61.7,Fighting,47,furfrou,true,Furfrou,Furfrou,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png,furfrou,normal
Fur Coat,/us/pokedex/furfrou,61.7,Fighting,47,furfrou,true,Furfrou,Furfrou,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png,furfrou,normal
Fur Coat,/us/pokedex/furfrou,61.7,Fighting,47,furfrou,true,Furfrou,Furfrou,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/676.png,furfrou,normal
Infiltrator,/us/pokedex/espurr,7.7,Ghost,12,espurr,true,Espurr,Espurr,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/677.png,espurr,psychic
Infiltrator,/us/pokedex/meowstic,18.7,Ghost,24,meowstic,true,Meowstic,Meowstic,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/678.png,meowstic,psychic
Infiltrator,/us/pokedex/meowstic,18.7,Ghost,24,meowstic,true,Meowstic,Meowstic,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/678.png,meowstic,psychic
No Guard,/us/pokedex/honedge,4.4,Fire,31,honedge,true,Honedge,Honedge,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/679.png,honedge,steel
No Guard,/us/pokedex/doublade,9.9,Fire,31,doublade,true,Doublade,Doublade,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/680.png,doublade,steel
Stance Change,/us/pokedex/aegislash,116.8,Fire,67,aegislash,true,Aegislash,Aegislash,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/681.png,aegislash,steel
Stance Change,/us/pokedex/aegislash,116.8,Fire,67,aegislash,true,Aegislash,Aegislash,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/681.png,aegislash,steel
Healer,/us/pokedex/spritzee,1.1,Steel,8,spritzee,true,Spritzee,Spritzee,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/682.png,spritzee,fairy
Healer,/us/pokedex/aromatisse,34.2,Steel,31,aromatisse,true,Aromatisse,Aromatisse,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/683.png,aromatisse,fairy
Sweet Veil,/us/pokedex/swirlix,7.7,Steel,16,swirlix,true,Swirlix,Swirlix,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/684.png,swirlix,fairy
Sweet Veil,/us/pokedex/slurpuff,11,Steel,31,slurpuff,true,Slurpuff,Slurpuff,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/685.png,slurpuff,fairy
Contrary,/us/pokedex/inkay,7.7,Fairy,16,inkay,true,Inkay,Inkay,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/686.png,inkay,dark
Contrary,/us/pokedex/malamar,103.6,Fairy,59,malamar,true,Malamar,Malamar,http://assets.pokemon.com/assets/cms2/img/pokedex/detail/687.png,malamar,dark
